workId,idx,word,sourceReference,properNounState,tokenType,sentenceIdx,wordIdx,enclitic,expansion
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3040,tuto,2.4.17,0,1,218,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3041,condidit,2.4.17,0,1,218,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3042,sese,2.4.17,0,1,218,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3043,cavo,2.4.17,0,1,218,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3044,.,2.4.17,,4,218,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3045,Inde,2.4.18,2,1,219,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3046,evagata,2.4.18,0,1,219,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3047,noctu,2.4.18,0,1,219,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3048,suspenso,2.4.18,0,1,219,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3049,pede,2.4.18,0,1,219,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3050,",",2.4.18,,4,219,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3051,Ubi,2.4.19,2,1,219,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3052,esca,2.4.19,0,1,219,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3053,se,2.4.19,0,1,219,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3054,replevit,2.4.19,0,1,219,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3055,et,2.4.19,0,1,219,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3056,prolem,2.4.19,0,1,219,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3057,suam,2.4.19,0,1,219,11,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3058,",",2.4.19,,4,219,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3059,Pavorem,2.4.20,0,1,219,12,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3060,simulans,2.4.20,0,1,219,13,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3061,prospicit,2.4.20,0,1,219,14,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3062,toto,2.4.20,0,1,219,15,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3063,die,2.4.20,0,1,219,16,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3064,.,2.4.20,,4,219,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3065,Ruinam,2.4.21,0,1,220,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3066,metuens,2.4.21,0,1,220,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3067,aquila,2.4.21,0,1,220,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3068,ramis,2.4.21,0,1,220,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3069,desidet,2.4.21,0,1,220,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3070,;,2.4.21,,4,220,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3071,Aper,2.4.22,2,1,220,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3072,rapinam,2.4.22,0,1,220,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3073,vitans,2.4.22,0,1,220,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3074,non,2.4.22,0,1,220,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3075,prodit,2.4.22,0,1,220,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3076,foras,2.4.22,0,1,220,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3077,.,2.4.22,,4,220,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3078,Quid,2.4.23,0,1,221,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3079,multa,2.4.23,0,1,221,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3080,?,2.4.23,,4,221,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3081,Inedia,2.4.23,0,1,222,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3082,sunt,2.4.23,0,1,222,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3083,consumpti,2.4.23,0,1,222,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3084,cum,2.4.23,0,1,222,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3085,suis,2.4.23,0,1,222,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3086,Felisque,2.4.24,0,1,222,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3087,catulis,2.4.24,0,1,222,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3088,largam,2.4.24,0,1,222,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3089,praebuerunt,2.4.24,0,1,222,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3090,dapem,2.4.24,0,1,222,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3091,.,2.4.24,,4,222,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3092,Quantum,2.4.25,0,1,223,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3093,homo,2.4.25,0,1,223,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3094,bilinguis,2.4.25,0,1,223,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3095,saepe,2.4.25,0,1,223,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3096,concinnet,2.4.25,0,1,223,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3097,mali,2.4.25,0,1,223,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3098,",",2.4.25,,4,223,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3099,Documentum,2.4.26,0,1,223,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3100,habere,2.4.26,0,1,223,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3101,stulta,2.4.26,0,1,223,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3102,credulitas,2.4.26,0,1,223,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3103,potest,2.4.26,0,1,223,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3104,.,2.4.26,,4,223,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3105,Caesar,2.5,1,1,224,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3106,ad,2.5,0,1,224,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3107,atriensem,2.5,0,1,224,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3108,.,2.5,,4,224,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3109,Est,2.5.1,0,1,225,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3110,ardalionum,2.5.1,,1,225,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3111,quaedam,2.5.1,0,1,225,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3112,Romae,2.5.1,1,1,225,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3113,natio,2.5.1,0,1,225,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3114,",",2.5.1,,4,225,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3115,Trepide,2.5.2,0,1,225,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3116,concursans,2.5.2,0,1,225,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3117,",",2.5.2,,4,225,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3118,occupata,2.5.2,0,1,225,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3119,in,2.5.2,0,1,225,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3120,otio,2.5.2,0,1,225,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3121,",",2.5.2,,4,225,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3122,Gratis,2.5.3,0,1,225,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3123,anhelans,2.5.3,0,1,225,11,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3124,",",2.5.3,,4,225,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3125,multa,2.5.3,0,1,225,12,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3126,agendo,2.5.3,0,1,225,13,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3127,nihil,2.5.3,0,1,225,14,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3128,agens,2.5.3,0,1,225,15,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3129,",",2.5.3,,4,225,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3130,Sibi,2.5.4,0,1,225,16,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3131,molesta,2.5.4,0,1,225,17,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3132,et,2.5.4,0,1,225,18,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3133,aliis,2.5.4,0,1,225,19,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3134,odiosissima,2.5.4,0,1,225,20,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3135,.,2.5.4,,4,225,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3136,Hanc,2.5.5,0,1,226,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3137,emendare,2.5.5,0,1,226,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3138,",",2.5.5,,4,226,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3139,si,2.5.5,0,1,226,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3140,tamen,2.5.5,0,1,226,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3141,possum,2.5.5,0,1,226,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3142,",",2.5.5,,4,226,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3143,volo,2.5.5,0,1,226,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3144,Vera,2.5.6,0,1,226,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3145,fabella,2.5.6,0,1,226,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3146,:,2.5.6,,4,226,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3147,pretium,2.5.6,0,1,226,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3148,est,2.5.6,0,1,226,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3149,operae,2.5.6,0,1,226,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3150,attendere,2.5.6,0,1,226,11,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3151,.,2.5.6,,4,226,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3152,Caesar,2.5.7,1,1,227,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3153,Tiberius,2.5.7,1,1,227,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3154,cum,2.5.7,0,1,227,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3155,petens,2.5.7,0,1,227,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3156,Neapolim,2.5.7,1,1,227,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3157,In,2.5.8,0,1,227,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3158,Misenensem,2.5.8,1,1,227,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3159,villam,2.5.8,0,1,227,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3160,venisset,2.5.8,0,1,227,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3161,suam,2.5.8,0,1,227,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3162,",",2.5.8,,4,227,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3163,Quae,2.5.9,0,1,227,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3164,monte,2.5.9,0,1,227,11,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3165,summo,2.5.9,0,1,227,12,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3166,posita,2.5.9,0,1,227,13,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3167,Luculli,2.5.9,1,1,227,14,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3168,manu,2.5.9,0,1,227,15,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3169,Prospectat,2.5.10,0,1,227,16,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3170,Siculum,2.5.10,1,1,227,17,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3171,et,2.5.10,0,1,227,18,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3172,perspicit,2.5.10,0,1,227,19,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3173,Tuscum,2.5.10,1,1,227,20,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3174,mare,2.5.10,0,1,227,21,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3175,:,2.5.10,,4,227,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3176,Ex,2.5.11,0,1,227,22,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3177,alticinctis,2.5.11,0,1,227,23,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3178,unus,2.5.11,0,1,227,24,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3179,atriensibus,2.5.11,0,1,227,25,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3180,",",2.5.11,,4,227,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3181,Cui,2.5.12,0,1,227,26,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3182,tunica,2.5.12,0,1,227,27,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3183,ab,2.5.12,0,1,227,28,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3184,umeris,2.5.12,0,1,227,29,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3185,linteo,2.5.12,0,1,227,30,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3186,Pelusio,2.5.12,1,1,227,31,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3187,Erat,2.5.13,0,1,227,32,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3188,destricta,2.5.13,0,1,227,33,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3189,",",2.5.13,,4,227,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3190,cirris,2.5.13,0,1,227,34,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3191,dependentibus,2.5.13,0,1,227,35,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3192,",",2.5.13,,4,227,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3193,Perambulante,2.5.14,0,1,227,36,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3194,laeta,2.5.14,0,1,227,37,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3195,domino,2.5.14,0,1,227,38,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3196,viridia,2.5.14,0,1,227,39,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3197,",",2.5.14,,4,227,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3198,Alveolo,2.5.15,0,1,227,40,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3199,coepit,2.5.15,0,1,227,41,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3200,ligneo,2.5.15,0,1,227,42,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3201,conspargere,2.5.15,0,1,227,43,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3202,Humum,2.5.16,0,1,227,44,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3203,aestuantem,2.5.16,0,1,227,45,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3204,",",2.5.16,,4,227,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3205,come,2.5.16,0,1,227,46,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3206,officium,2.5.16,0,1,227,47,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3207,iactitans,2.5.16,0,1,227,48,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3208,",",2.5.16,,4,227,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3209,Sed,2.5.17,0,1,227,49,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3210,deridetur,2.5.17,0,1,227,50,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3211,.,2.5.17,,4,227,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3212,Inde,2.5.17,2,1,228,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3213,notis,2.5.17,0,1,228,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3214,flexibus,2.5.17,0,1,228,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3215,Praecurrit,2.5.18,0,1,228,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3216,alium,2.5.18,0,1,228,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3217,in,2.5.18,0,1,228,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3218,xystum,2.5.18,0,1,228,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3219,",",2.5.18,,4,228,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3220,sedans,2.5.18,0,1,228,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3221,pulverem,2.5.18,0,1,228,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3222,.,2.5.18,,4,228,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3223,Agnoscit,2.5.19,0,1,229,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3224,hominem,2.5.19,0,1,229,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3225,Caesar,2.5.19,1,1,229,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3226,remque,2.5.19,0,1,229,3,que,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3227,intellegit,2.5.19,0,1,229,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3228,.,2.5.19,,4,229,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3229,Id,2.5.20,0,1,230,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3230,ut,2.5.20,0,1,230,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3231,putavit,2.5.20,0,1,230,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3232,esse,2.5.20,0,1,230,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3233,nescio,2.5.20,0,1,230,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3234,quid,2.5.20,0,1,230,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3235,boni,2.5.20,0,1,230,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3236,:,2.5.20,,4,230,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3237,Heus,2.5.21,0,1,230,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3238,!,2.5.21,,4,230,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3239,inquit,2.5.21,0,1,231,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3240,dominus,2.5.21,0,1,231,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3241,.,2.5.21,,4,231,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3242,Ille,2.5.21,2,1,232,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3243,enimvero,2.5.21,0,1,232,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3244,assilit,2.5.21,0,1,232,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3245,",",2.5.21,,4,232,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3246,Donationis,2.5.22,0,1,232,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3247,alacer,2.5.22,0,1,232,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3248,certae,2.5.22,0,1,232,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3249,gaudio,2.5.22,0,1,232,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3250,.,2.5.22,,4,232,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3251,Tum,2.5.23,0,1,233,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3252,sic,2.5.23,0,1,233,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3253,iocata,2.5.23,0,1,233,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3254,est,2.5.23,0,1,233,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3255,tanta,2.5.23,0,1,233,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3256,maiestas,2.5.23,0,1,233,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3257,ducis,2.5.23,0,1,233,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3258,:,2.5.23,,4,233,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3259,Non,2.5.24,2,1,233,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3260,multum,2.5.24,0,1,233,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3261,egisti,2.5.24,0,1,233,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3262,et,2.5.24,0,1,233,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3263,opera,2.5.24,0,1,233,11,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3264,nequiquam,2.5.24,0,1,233,12,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3265,perit,2.5.24,0,1,233,13,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3266,:,2.5.24,,4,233,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3267,Multo,2.5.25,0,1,233,14,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3268,maioris,2.5.25,0,1,233,15,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3269,alapae,2.5.25,0,1,233,16,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3270,mecum,2.5.25,0,1,233,17,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3271,veneunt,2.5.25,0,1,233,18,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3272,.,2.5.25,,4,233,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3273,Aquila,2.6,2,1,234,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3274,et,2.6,0,1,234,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3275,cornix,2.6,0,1,234,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3276,.,2.6,,4,234,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3277,Contra,2.6.1,2,1,235,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3278,potentes,2.6.1,0,1,235,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3279,nemo,2.6.1,0,1,235,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3280,est,2.6.1,0,1,235,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3281,munitus,2.6.1,0,1,235,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3282,satis,2.6.1,0,1,235,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3283,;,2.6.1,,4,235,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3284,Si,2.6.2,0,1,235,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3285,vero,2.6.2,0,1,235,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3286,accessit,2.6.2,0,1,235,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3287,consiliator,2.6.2,0,1,235,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3288,maleficus,2.6.2,0,1,235,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3289,",",2.6.2,,4,235,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3290,Vis,2.6.3,2,1,235,11,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3291,et,2.6.3,0,1,235,12,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3292,nequitia,2.6.3,0,1,235,13,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3293,quicquid,2.6.3,0,1,235,14,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3294,oppugnant,2.6.3,0,1,235,15,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3295,",",2.6.3,,4,235,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3296,ruit,2.6.3,0,1,235,16,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3297,.,2.6.3,,4,235,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3298,Aquila,2.6.4,2,1,236,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3299,in,2.6.4,0,1,236,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3300,sublime,2.6.4,0,1,236,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3301,sustulit,2.6.4,0,1,236,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3302,testudinem,2.6.4,0,1,236,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3303,.,2.6.4,,4,236,,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3304,Quae,2.6.5,0,1,237,0,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3305,cum,2.6.5,0,1,237,1,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3306,abdidisset,2.6.5,0,1,237,2,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3307,cornea,2.6.5,0,1,237,3,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3308,corpus,2.6.5,0,1,237,4,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3309,domo,2.6.5,0,1,237,5,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3310,Nec,2.6.6,0,1,237,6,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3311,ullo,2.6.6,0,1,237,7,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3312,pacto,2.6.6,0,1,237,8,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3313,laedi,2.6.6,0,1,237,9,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3314,posset,2.6.6,0,1,237,10,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3315,condita,2.6.6,0,1,237,11,,
be7c553f-477b-4af5-aab5-bc59cd8bf23c,3316,",",2.6.6,,4,237,,,
